,AATS0e,AATS0i,AATS0m,AATS0p,AATS0v,AATS1i,AATS1p,AATS2i,AATS2m,AATS4e,AATS4i,AATS4m,AATS4s,AATS4v,AATS5e,AATS5i,AATS5m,AATS5s,AATS5v,AATS6e,AATS6m,AATS6s,AATS7e,AATS7m,AATS7s,AATS8e,AATS8m,AATS8s,AATS8v,AATSC0i,AATSC0p,AATSC1i,AATSC1m,AATSC1p,AATSC1v,AATSC2c,AATSC2m,AATSC3c,AATSC3e,AATSC3m,AATSC3p,AATSC3v,AATSC4c,AATSC4e,AATSC4m,AATSC4p,AATSC4v,AATSC5c,AATSC5m,AATSC5p,AATSC5v,AATSC6c,AATSC6e,AATSC6m,AATSC6p,AATSC6v,AATSC7c,AATSC7e,AATSC7m,AATSC7p,AATSC7v,AATSC8c,AATSC8e,AATSC8m,AATSC8p,AATSC8v,ALogP,ALogp2,AMR,ASP-0,ASP-3,ASP-4,ASP-5,ASP-6,ASP-7,ATSC1e,ATSC1i,ATSC1m,ATSC1p,ATSC1v,ATSC2c,ATSC2e,ATSC2m,ATSC3c,ATSC3e,ATSC3m,ATSC4c,ATSC4e,ATSC4m,ATSC4v,ATSC5c,ATSC5e,ATSC5m,ATSC5v,ATSC6c,ATSC6e,ATSC6m,ATSC7c,ATSC7e,ATSC7m,ATSC7s,ATSC8c,ATSC8e,ATSC8m,AVP-0,BCUTc-1h,BCUTc-1l,BCUTp-1h,BCUTp-1l,BCUTw-1h,BCUTw-1l,C1SP2,C1SP3,C2SP1,C2SP3,C3SP2,C3SP3,C4SP3,CrippenLogP,GATS1c,GATS1e,GATS1m,GATS1p,GATS1s,GATS2c,GATS2e,GATS2m,GATS2p,GATS3c,GATS3e,GATS4c,GATS4e,GATS4p,GATS4v,GATS5c,GATS5p,GATS5v,GATS6c,GATS6e,GATS6m,GATS6v,GATS7c,GATS7m,GATS8c,GATS8m,MATS1c,MATS1s,MATS2c,MATS3c,MATS3e,MATS4c,MATS5c,MATS6c,MATS7c,MATS8c,SC-3,SC-4,SC-5,SC-6,SCH-3,SCH-5,SCH-6,SHBd,SHBint4,SHBint5,SHdCH2,SHsNH2,SHssNH,SM1_Dzs,SaaaC,SddC,SdsssP,SpMax1_Bhp,SpMax1_Bhs,SpMax2_Bhm,SpMax2_Bhs,SpMax3_Bhm,SpMax3_Bhs,SpMax4_Bhs,SpMin1_Bhm,SpMin8_Bhe,SsF,SsOm,SssssC,SssssNp,VC-5,VE1_Dt,VE1_DzZ,VE1_Dzp,VE1_Dzs,VE1_Dzv,VE2_Dt,VE2_DzZ,VE2_Dzp,VE2_Dzs,VE2_Dzv,VE3_Dt,VE3_DzZ,VR1_Dt,VR1_DzZ,VR2_Dt,apol,maxHBa,maxHBd,minHBa,minHBd,minHBint10,minHBint2,minHBint3,minHBint4,minHBint5,minHBint6,minHBint7,minHBint8,minHBint9,minHCsats,minHCsatu,minHaaCH,minHdsCH,minHother,minHssNH,minaasC,mindO,mindsCH,minsCH3,minsOH,minsOm,minssCH2,minssO,minsssCH,minssssC,minwHBa,nAcid,nAromBond,nAtom,nBondsD,nBondsM,nH,nHBint2,nHBint4,nHCsatu,nHeavyAtom,nN,nO,naAromAtom,naasC,ndO,nsssCH,nssssC
46,7.0267335,163.121416048906,54.7340853750003,1.32372056553062,178.246178425331,143.457768509557,1.72854829746835,154.413346542117,40.6921179027779,7.02014583783785,161.881706370958,25.6696237027028,1.60560560560561,124.057614454121,6.99952637500001,163.482402896545,24.4138943794644,1.57936507936508,118.487954307328,6.99845969230771,27.3200050769232,1.62019230769231,7.1029915,29.487701875,1.86410984848485,6.97981911111113,21.6564694444446,1.52649176954732,110.317355514651,1.28130766135523,0.235880691761484,-0.0270318072016068,-0.598625440071136,-0.00497638590214067,-1.11316956803445,-0.000298128421544173,0.210184043402802,-0.000624300660199483,-0.0013545420197742,-6.91469878381004,-0.0574820367494088,-12.8581776567071,0.000193945020675949,-0.000110167229729728,-0.562384332347996,-0.00467511280968716,-1.04577768067207,0.000154300021015209,1.08094650892855,0.00898593111472312,2.01006619142165,9.26074324993407e-05,0.000826639423076966,4.21984887139422,0.0350796926209387,7.84698917035754,-0.000605531794777715,-0.00165068750000016,-8.42646937642047,-0.0700494175534104,-15.6693796285824,0.000193562617110888,0.000205868055555632,1.05092021701386,0.0087363219170919,1.95423101943774,8.5524,73.14354576,144.7802,0.759260337137417,0.238333426752017,0.164720673524597,0.105901396416048,0.0800846396062778,0.050627604754029,-0.00926406250003668,-2.13551276892694,-47.2914097656198,-0.393134486269113,-87.9403958747213,-0.042930492702361,0.00592899999997286,30.2665022500034,-0.110501216855308,-0.239753937500032,-1223.90168473438,0.0430557945900607,-0.0244571249999996,-124.849321781255,-232.1626451092,0.0345632047074068,0.0474320000000092,242.132017999995,450.254826878449,0.0192623459598629,0.171941000000009,877.728565249999,-0.106573595880878,-0.290521000000027,-1483.05861025,-12.3316666666667,0.0418095252959519,0.0444675000000166,226.998766874995,0.717838980900108,0.0519393663743839,-0.17119725736585,9.13423560897306,5.98938290476799,12.1106693016305,11.89,0,8,0,10,6,0,0,10.16214,1.10231232314184,1.33333333333334,1.33333333333334,1.33333333333334,1.52007965482908,1.39479953004982,1.11185185185186,1.11185185185186,1.11185185185185,1.5858012470707,1.35683615819209,0.83254868751153,1.00588588588589,1.00588588588589,1.00588588588589,0.789993266419379,0.92166666666667,0.921666666666666,1.03463413213806,0.810256410256413,0.810256410256413,0.81025641025641,1.50136710482348,1.38848484848485,0.735918162048411,0.897283950617287,0.119899525334641,-0.171690606527832,-0.148543714726557,-0.311060376907179,-0.243691148775928,0.0966339058674941,0.076880621395531,0.0461420349106254,-0.301708712357682,0.0964433717151829,1.97119711930698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.504444444444971,0.0,0.0,0.0,3.71362397481196,3.71212893394798,3.64861129254034,3.68500626119197,3.58437170031386,3.63646760429867,3.57538795226924,1.96709170732316,1.10948677132455,0.0,0.0,0.0,0.0,0.0,1.11022302462516e-16,1.02695629777827e-15,1.02695629777827e-15,8.32667268468867e-17,1.02695629777827e-15,3.70074341541719e-18,3.4231876592609e-17,3.4231876592609e-17,2.77555756156289e-18,3.4231876592609e-17,-110.210401709031,-103.536531054458,308.026207611212,293.083430062614,10.2675402537071,86.1396499999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.349896267572207,0.311730244487796,0.0,0.241691037813197,0.241691037813197,0.0,0.0,0.0,2.3347388985642,2.17669404542867,0.0,0.0,1.17064676853222,0.0,0.0,0.0,1.42368041235932,0,0,80,6,6,50,0,0,18,30,0,0,0,0,0,0,0
437,7.12635995789474,165.962337219984,53.1275760105266,1.21377166421724,163.042080661849,145.065713050139,1.64687926485106,154.6806785846,34.2897831304348,7.04238689655174,165.023158454797,22.2905152988507,1.50415070242656,110.439407131691,7.04435746031747,165.047973022474,22.3058244603176,1.50925925925926,110.388440144509,7.04647399176956,22.322267633745,1.51474622770919,7.04875333333334,22.3399756666668,1.52065527065527,7.05121502222223,22.3591003422224,1.52703703703704,110.211075029115,1.20244996464772,0.219759179961557,-0.00728228561814134,-0.701531913243285,-0.00176920697158861,-0.728273539357889,0.000379077470149805,-5.96438181187518,-0.000255824154400116,-0.000282783274052752,-0.238563037535132,-0.000634856069045181,-0.250058026249204,2.19083422275929e-05,8.58810838362106e-06,0.0349730814149764,-6.6092747503051e-05,0.0193143089014576,1.22159240666129e-06,0.0341925533131107,-6.90812800297693e-05,0.0197336492302746,3.42011404820011e-08,-2.43104718259581e-05,0.0333542083148114,-7.22911853362518e-05,0.0201840518056707,4.59975804523126e-10,-4.26577569428385e-05,0.0324513752397199,-7.57480064355331e-05,0.0206691007330203,2.68616968174879e-12,-6.24728248690695e-05,0.031476315518621,-7.9481373222749e-05,0.0211929535745559,-8.2177,67.5305932900001,99.192,0.729801421927257,0.254500926833828,0.180069077247489,0.127411210803836,0.0901564786959985,0.0637983442789888,-0.0725546043213806,-0.684534848105286,-65.9439998448688,-0.166305455329329,-68.4577126996416,0.069750254507564,0.791591784598303,-1097.44625338503,-0.0688166975336312,-0.0760687007201903,-64.1734570969506,0.00571807732140174,0.0022414962881251,9.12797424930885,5.04103462328044,0.000307841286478644,-0.00183297418279132,8.6165234349039,4.97287960602921,8.31087713712626e-06,-0.00590744465370782,8.10507262049918,1.07634338258411e-07,-0.0099819151246242,7.59362180609445,-0.487239150507889,6.04388178393478e-10,-0.0140563855955406,7.08217099168973,0.692774501223445,0.25896683194493,-0.331630609763801,7.65693477722337,3.72173863976057,15.995930281652,11.89,1,1,0,29,0,0,0,11.63769,1.60729808084899,0.84807627745418,1.3878271490172,1.50684107747887,0.726676928597736,0.698470750240441,0.461097539105879,1.3508788591478,1.49608712621699,0.733950996150292,0.704437742641012,0.674195974134842,0.637604134958315,0.985895804074553,0.984406864139975,0.691654566323379,0.985142385395011,0.983723638343064,0.705940103329068,0.670096674232855,0.949953898076399,0.982989803227863,0.721049993949965,0.95116028969226,0.737360699365431,0.95246319263739,-0.528650573472633,-0.00038497310914608,0.0848649264038327,-0.0572719292099026,-0.0107888482143365,0.00490466988196346,0.000273480641426203,7.65668629366223e-06,1.02975818591837e-07,6.01358852214909e-10,0.408248290463863,0.0,0.0,0.0,0.0,0.0,0.0,0.676110514949853,0.0,0.0,0.0,0.0,0.0,1.43963133640523,0.0,0.0,0.0,3.61337030873552,5.33601167040532,3.55308142405542,4.3106744605879,3.52109014913969,3.64603504425607,3.62391437960597,1.96640937585942,1.32989747973759,0.0,0.0,0.0,0.0,0.0,0.0143502587686741,0.0269453256004862,0.00193830096647887,0.0388000443732551,0.0129607094829385,0.000434856326323458,0.000816525018196552,5.87363929236022e-05,0.00117575892040167,0.000392748772210259,-14.0051581041203,-11.9260199644644,671.979882063054,574.422398630004,20.3630267291834,97.5051659999999,10.446876108748,0.676110514949853,8.61048662369788,0.676110514949853,0.0,7.06324278550295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.202457411306582,0.5125,0.0,0.0,0.0,0.0,0.0,10.446876108748,0.0,2.29763285720957,8.61048662369788,0.0,0.346666666666666,0.0,0.0,0.0,-0.64832184130851,1,0,95,1,1,62,1,0,1,33,0,2,0,0,1,0,0
242,7.3583961,163.148097737818,67.4816822250002,1.33365012028817,187.511530052002,143.239786589046,1.78863625728571,149.82770526144,64.6065790764707,7.3057910548926,158.558168268268,36.0049071193318,2.11063046937152,146.847670946309,7.21889497117517,162.890186658814,29.6898763902439,1.99183912293669,125.8589178545,7.2422242886598,31.1834476546391,2.11080684421535,7.36768506748466,31.1872680030674,2.4468515678255,7.28710162457339,26.4241802593858,2.34018297307546,111.91376891377,1.2830450708591,0.231662513239975,0.150993578163781,1.3248578907441,0.0262337419856289,4.63976417387496,0.000574213735517198,7.29237707459562,0.000176042352932158,-0.00126657968978116,-3.65244525641877,-0.0317296231881718,-6.91644679620468,-0.000341158557205734,-0.00364328060262528,-4.28488688691677,-0.0242256162472991,-6.25881493543397,6.75436720242909e-05,-0.424345262224234,-0.00682974035768941,-1.14042858712659,0.000161403081416618,0.000228896984536202,1.9950955353286,0.00239217745242639,1.91235705515269,-0.000270002970487014,-0.00196626645705532,-3.09416201093942,-0.020219776885724,-4.9278973496463,0.000407622639642201,0.00334567403583621,-0.303592673214599,-0.00371818290826494,-1.02569773721382,1.6831,2.83282561,134.2803,0.73860352047626,0.15690980251208,0.0899425314881231,0.0539314240808437,0.0336849251687978,0.019490604350744,-0.193855910000028,12.6834605657576,111.288062822505,2.20363432679283,389.740190605497,0.0976163350379236,1.18146232499999,1239.70410268126,0.0482356047034114,-0.347042835000039,-1000.77000025874,-0.142945435469203,-1.52653457249999,-1795.36760561813,-2622.44345794683,0.0304621960829552,-0.387302752499933,-191.37971326313,-514.333292794092,0.0626243955896477,0.0888120300000464,774.097067707497,-0.0880209683787665,-0.641002865000034,-1008.69681556625,-14.1162499999999,0.119433433415165,0.980282492500008,-88.9526532518774,0.660636357310432,0.264616922265671,-0.392354093929092,14.2997414677333,4.75704543146638,15.9979449116437,11.89,1,7,0,10,1,3,6,6.57268000000001,1.4203017508934,0.73167492233885,1.04452340192637,1.20097900393145,0.73431067741294,0.560920024002945,0.426481466147625,0.798650810083959,0.965385775175981,0.746558376631144,0.685996908516515,0.867201966583849,0.927940961754825,1.14751064856022,1.15455948190466,0.742465860352451,1.00280601884588,1.00117157549387,0.855635372431429,0.88689095968405,0.899087073309157,0.926866744359375,1.08607653193003,1.10529788337087,0.975275174227816,0.982748015466576,-0.549358983840684,-0.0682252670761471,0.0658153684315951,0.020177664867872,-0.0238986419770672,-0.0391029937935267,0.00774173689087656,0.0184997373144713,-0.0309472655930497,0.0467209900246409,5.61282157282474,0.777317076691169,2.88262314569208,0.872378665276181,0.0,0.0,0.210051727179971,0.500904922766134,0.0,0.0,0.0,0.0,0.0,2.09883597883592,0.0,0.0,0.0,4.00501176826389,5.19858009557982,3.82032003986824,5.10619000522899,3.64586702697729,4.45789028761073,4.17366156600868,2.16645021921725,1.07317804102706,0.0,0.0,-1.13094383753272,0.0,1.94386469186885,0.109585581228418,0.0192017596838511,0.0380169809576883,0.0624141404140139,0.028231320459107,0.00322310533024759,0.000564757637760325,0.00111814649875554,0.00183571001217688,0.000830332954679617,-7.51756820227593,-13.4393614034213,855.599481295371,462.490590693259,25.1646906263344,86.6804779999999,14.2023515841522,0.367546819418125,10.0489698709019,0.133358103348009,0.0,4.49524826860109,0.0,0.0,0.0,0.0,1.89399867034413,5.2200291530131,0.0,0.317886904761905,0.471527777777778,0.0,0.291432468820862,0.291432468820862,0.0,0.0,12.2304099263263,2.02157549130763,1.91492779672798,10.0489698709019,0.0,0.646229859406266,0.0,-0.3040402033784,-0.711071917358669,-0.690125198391342,1,0,80,3,3,46,1,0,2,34,0,4,0,0,2,4,6
290,7.17067115151514,164.18881781428,59.9264471818182,1.31168666960545,179.810005597079,144.539041898015,1.70632172923077,154.880509803649,43.2937317288137,7.12808394968555,164.443823092727,29.5748450125788,1.95623689727463,123.066609256286,7.29769539130436,161.992412024788,29.8735621811595,2.26358695652174,132.848815420847,7.07748570588237,27.7925445,1.80269607843137,7.08414678125002,28.0870032109375,1.78450520833333,7.10792273170734,27.7111854471545,1.89939024390244,123.799816671804,1.30274354977444,0.229654238513076,-0.110394698200799,-0.463667183725297,-0.0116249173081809,-2.02802806464919,0.00054392639674449,-1.78788930284351,-0.000789235571750221,-0.00295338701702344,-4.04451745528712,-0.0176550628916268,-4.94653682548245,0.000525549158211893,0.00168254032607379,3.50472699475024,0.0151235006523546,4.64282759822212,-0.000392775951521072,-5.23069441753502,-0.00808705931565418,-4.69448302360046,0.00023372386563543,0.000527100253875733,0.605051585865332,0.0010176123696245,0.548651614868321,-0.000176544596870349,0.000451091396923853,0.375113370415799,-0.000863095895786231,0.128303899873071,7.54239044233317e-06,-0.000276723420457297,0.769908106228575,0.00789066015862934,1.67366636636498,1.9025,3.61950625,113.8105,0.750476119682078,0.240054623494878,0.174604808967346,0.120409209967742,0.0849798599473643,0.0599629844558573,0.0273108943985154,-7.17565538305195,-30.1383669421443,-0.755619625031757,-131.821824202197,0.0641833148158498,0.593491188246088,-210.970937735534,-0.123120749193035,-0.460728374655657,-630.944723024791,0.083562316155691,0.267523911845733,557.251592165288,738.209588117317,-0.0542030813099079,-0.865303305785146,-721.835829619833,-647.838657256864,0.0317864457264185,0.0716856345270996,82.2870156776851,-0.0225977083994046,0.0577396988062531,48.0145114132223,0.383430262218137,0.00092771402440698,-0.0340369807162476,94.6986970661148,0.657619932917167,0.241860653946066,-0.272280603831971,8.62504955758165,4.73272447642705,15.9949211847699,11.89,1,4,0,10,0,1,0,7.76955000000001,1.52727952446027,0.669436949338592,1.21246885306987,1.37427265835271,0.694288430169106,0.931450909885759,0.585323086490036,1.13474990728636,1.28249736282133,1.44226146903223,1.26003377909913,1.09864371086127,1.00046310158593,0.89205125162811,0.869071507863377,1.36261050669212,1.02651018558837,1.07720225039103,0.693834526796242,0.582970897257043,0.928634650375222,0.980113886714465,0.81165857779914,0.940722824551243,0.894746385075737,0.935160644720185,-0.470662159571763,-0.0447570206423902,0.108607993810886,-0.157589873565641,-0.120016833259965,0.104938535919606,-0.0784271702332997,0.0466685939574164,-0.0352513770227027,0.00150601974712584,1.84933530637463,0.353553390593274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.600496031745792,0.0,0.0,0.0,3.65846605234989,4.74790877136403,3.59357611298258,3.72124968803209,3.52277482330866,3.62323552114564,3.52377325941374,1.92950522987768,1.00556528934421,0.0,0.0,-0.252892451831331,0.0,0.0,0.12822397578026,0.107158595781832,0.0229371070626216,0.0922767020259814,0.0186280878101283,0.00493169137616385,0.00412148445314739,0.000882196425485448,0.00354910392407621,0.000716464915774164,-5.34033950687793,-5.8069578796611,840.66008036256,265.227563682431,32.3330800139446,70.8137199999999,11.6065165284263,0.0,11.6065165284263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.228096127069198,0.325914096513813,0.0,0.287532732828519,0.287532732828519,0.0,0.0,11.6065165284263,2.16059967335608,1.95602878387598,0.0,0.0,0.550887100676877,0.0,0.0,-0.252892451831331,0.0216549122958394,0,0,66,5,5,40,0,0,6,26,1,1,0,0,1,0,1
91,7.83954554838709,166.237057694266,80.1221387741938,1.22645920588493,181.585670344405,147.763393235291,1.60499056457143,154.547141538851,60.7820696694915,7.74131531764706,165.707535241306,40.3547532294119,2.54084967320261,131.806813445349,7.69041457324842,165.082762744406,41.814022878981,2.59713375796178,133.778144150372,7.83295978807948,47.5537883841061,3.3070272259014,7.90293178082192,43.3252736849316,2.8896499238965,7.68772597142858,37.0948587500001,2.32063492063492,128.219710564123,1.19850229040464,0.210689065409013,0.0633352298830288,1.34458296683354,0.00848314809972044,0.708896931655871,-0.000694463466533156,-1.82323079834739,-0.000418813571775451,-0.0074810669919984,-0.439716816965095,-0.00247908211593452,0.00280269145299924,-0.000409092488042734,-0.00761277833139507,-1.46076972687153,0.00252908012542197,-0.178779848757798,-0.000980786407254957,0.744006200626992,-0.000350983683870708,0.700322686640542,0.00422789571849135,0.020243256045372,3.31314822625438,2.50708606829433e-06,0.868425911484579,-0.002665229245079,-0.0146471994070107,-3.64552936699786,8.061294622768e-06,-1.64546857990143,-0.000872195944744101,-0.0175693774639513,-2.75194574225511,-0.000636003994284743,-0.733832176673218,-1.8349,3.36685801000001,79.7068,0.726970013689719,0.199877138290384,0.1268997640902,0.0796954296998789,0.0540999946602509,0.0336574501958595,1.02259921331944,3.99011948263081,84.7087269105128,0.534438330282388,44.6605066943199,-0.0819466890509124,0.121326139438081,-215.141234204992,-0.0728735614889284,-1.30170565660772,-76.5107261519265,-0.0695457229672648,-1.29417231633716,-248.330853568161,-30.3925742888256,-0.153983465939028,-0.239308670135273,116.808973498438,109.950661802565,0.638412253492194,3.05673166285117,500.285382164412,-0.389123469781534,-2.13849111342356,-532.247287581687,-25.7421956295525,-0.122107432264174,-2.45971284495318,-385.272403915715,0.591884007292917,0.258980953122161,-0.392755899883987,9.04175689345795,3.74634713873182,16.001954893563,11.9,1,1,0,16,0,0,0,2.82798,1.3339070029665,0.707108365146269,0.936369904279488,1.38171245475039,0.83028020022954,0.850485634051373,0.81314799563422,1.00334408089492,1.50520416459332,0.924243856471796,1.1162592785861,0.946667708562469,1.0882915577049,0.953629057412078,0.974093400396793,1.01089414156347,0.985786538824079,0.971073810405726,0.821808949691261,0.919116019320188,0.923999874838215,0.949098981121394,1.30744309271727,1.13339948885482,0.965360538447632,1.05428265024781,-0.371851562257549,-0.0372707606101403,-0.0410448795396282,-0.0247531417151432,-0.0632284362752195,-0.0241785964294195,-0.057967426480832,0.249881352777112,-0.157523064324564,-0.051549403549891,1.65226522632016,0.0,0.166666666666667,0.0,0.0,0.117851130197758,0.136082763487954,1.46007897870632,0.0,4.21459241818206,0.0,0.0,0.0,4.91968253968224,0.0,0.0,0.0,3.67322523997999,5.30617941989979,3.57732894706036,4.55321051651595,3.52008965603993,4.54441664885132,4.2809431303204,1.91381455505187,0.915628657502102,0.0,0.0,0.0,0.0,0.0504582383591035,0.0235527966962097,0.0662768454914276,0.0469914220659266,0.244551153597805,0.0513367559903284,0.000841171310578916,0.00236703019612242,0.00167826507378309,0.00873396977135018,0.00183345557108316,-10.4958299877002,-7.59896110743916,2553.26015951616,563.329042150154,91.1878628398629,64.286962,10.5201508222887,0.696178380236637,5.35280374802967,0.349811757765015,3.72650624302789,7.32390155930608,0.0,0.0,1.93926596480399,1.88211117866845,1.87247368806942,0.0,3.82534598644748,0.266860104250119,0.624862843285462,0.0,0.499909770408594,0.499909770408594,0.0,0.0,10.5201508222887,1.57378474657678,2.13577432023476,8.63703312837945,0.0,0.0289399442387077,5.35280374802967,-0.751494237254762,0.0,-0.874304676347993,1,0,62,2,2,34,1,0,3,28,0,8,0,0,1,6,0
202,7.16998857142857,164.17203761388,58.2463685714285,1.28658665538272,175.650515676392,144.919811785211,1.67700770087805,155.637752452559,41.0668390821918,7.0628848598131,162.654301385854,25.9405009906542,1.73805815160955,120.044360057375,7.1192885283019,166.302588512062,22.6874147169811,1.81210691823899,109.129288474733,7.06687868181819,26.8464865568181,1.79166666666667,7.18617876470589,28.7309531323529,2.06740196078431,6.99680539534884,19.4533423255813,1.61854005167959,94.9340873300861,1.25594712002737,0.229184883982531,-0.00714507227151532,-1.51720145395723,-0.00238999736516075,-1.36977335124494,-0.000488570250701215,-0.698429221414609,-0.000489755025340828,-0.00175570818672296,-7.26349046328876,-0.0570846300787389,-13.0556255300966,0.000470166415651315,0.00167133930955558,-0.107100981880592,-0.0158051484036334,-2.25699134200342,-0.00034834054439129,0.37981546938777,0.0146721834363642,2.35023595492233,0.000435481352357554,0.000904088126159536,5.08918444828386,0.0411356204934093,9.322464788985,-0.00084792917041271,-0.00268524609843936,-11.9308993940576,-0.0970191830628855,-21.8783260832088,0.000658499847258034,0.0034514371143806,4.48325823018511,0.0131534933162068,5.02426481807246,3.5719,12.75846961,75.2151,0.774306566066329,0.243581273601276,0.176486435919211,0.107481619677841,0.0843707569682148,0.0512549435734513,-0.0783332244897935,-0.292947963132128,-62.2052596122464,-0.0979898919715909,-56.1607074010427,-0.0356656283011887,-0.107723183673468,-50.9853331632664,-0.042608687204652,-0.152746612244897,-631.923670306122,0.0503078064746907,0.178833306122447,-11.4598050612234,-241.498073594366,-0.0369240977054767,-0.195198204081632,40.2604397551036,249.125011221767,0.0383223590074648,0.0795597551020391,447.84823144898,-0.0576591835880643,-0.182596734693877,-811.301158795918,-8.15391156462585,0.0566309868641909,0.296823591836732,385.560207795919,0.700924894312598,0.0623405863741105,-0.391699639661116,9.05594439315506,4.21318399858476,15.9949184021166,11.89,0,5,0,4,3,0,0,4.17647000000001,1.31488452083468,1.04925828242653,1.28736332209567,1.3470260135798,1.14467273882652,0.939244917935096,0.916340430436396,1.09427000778009,1.10941905638225,0.802215729995971,0.632702986496843,0.470984279708322,0.451532373947209,1.05160420480857,1.02715171514039,1.00142390857433,0.846018117138458,0.86911380514388,0.847702860777865,0.728260057172554,0.752173205997675,0.752049320376107,0.920214393050361,1.4377185873213,0.468484225393585,0.710965926935757,-0.344915095455594,-0.141242295710396,-0.0724994920377899,-0.0726753020864531,-0.0607982035029052,0.0697685261413809,-0.0516906473292008,0.0646215703730198,-0.12582516854171,0.0977155370484594,0.985598559653489,0.0,0.0,0.0,0.0,0.0,0.0,0.627056658447819,0.0,0.0,0.0,0.0,0.0,0.453333333333191,0.0,0.0,0.0,3.68773027840763,4.13441247555899,3.54740901361021,3.68153431932601,3.39655076015515,3.56404707624875,3.4206957057548,1.94576646649542,0.553438045450414,0.0,0.0,0.0,0.0,0.0,0.0100896069742681,0.0202150109568259,0.0598209192964631,0.0327356313918489,0.0169542986105672,0.000630600435891759,0.00126343818480162,0.00373880745602894,0.00204597696199056,0.00105964366316045,-7.35399903580865,-6.24212773419986,120.322921182764,253.528569587199,7.52018257392274,44.538618,8.71504475771605,0.627056658447819,8.71504475771605,0.627056658447819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.352688846371882,0.312807538504342,0.0,0.276699263038549,0.276699263038549,0.0,0.0,0.0,1.88130361866969,2.07199806311413,8.71504475771605,0.0,0.161806877135611,0.0,0.0,0.0,1.27393376795163,0,0,42,3,3,26,0,0,9,16,0,1,0,0,0,0,0
